"Name","State","Notes","Runtime","Created","Updated","End Time","batch_size","device","exp_name","lr","max_epochs","model.activation","model.augment","model.aux_obs_space","model.batch_norm","model.batch_size","model.bias","model.ck_w","model.constant_function","model.corr_w","model.equivariant","model.lr","model.max_ck_window_length","model.name","model.num_hidden_neurons","model.num_hidden_units","model.num_layers","model.obs_pred_w","model.orth_w","model.state_dependent_obs_dyn","model.summary","model.use_spectral_score","num_workers","seed","system.action_obs","system.data_path","system.dynamic_mode","system.eval_pred_horizon","system.frames_per_state","system.name","system.obs_state_dim","system.pred_horizon","system.state_dim","system.state_obs","system.summary","model.explicit_transfer_op","system.test_pred_horizon","system.early_stop_epochs","system.max_epochs","system.obs_state_ratio","system.standardize","system.train_ratio","system.subgroup_id","system.group","system.terrain","ck_reg/test","ck_reg/train","ck_reg/val","corr_score/test","corr_score/train","corr_score/val","cov_cond_num/test","cov_cond_num/train","cov_cond_num/val","epoch","inverse_projector_cond_num/","inverse_projector_error/","inverse_projector_rank/","loss/test","loss/train","loss/val","obs_pred_loss/test","obs_pred_loss/train","obs_pred_loss/val","obs_pred_loss_t/test","orth_reg/test","orth_reg/train","orth_reg/val","rank_obs_state/","solution_op_cond_num/","solution_op_error/","solution_op_rank/","spectral_score/test","spectral_score/train","spectral_score/val","state_rec_loss/test","state_rec_loss/train","state_rec_loss/val","state_rec_loss_t/test","time","time_per_epoch","trainer/global_step","state_pred_loss/test","state_pred_loss/train","state_pred_loss/val","state_pred_loss_t/test"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah","finished","-","769","2023-11-24T21:21:11.000Z","2023-11-24T21:34:00.000Z","2023-11-24T21:34:00.000Z","512","1","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","","K4xC2","flat","","","","","","","","","","200","","","","4.785417079925537","2.4064040184020996","2.5942137241363525","0.25727903842926025","0.14654546976089478","0.1247740089893341","0.2918189465999603","","","","","","","","","","","1.319304347038269","0.8845297694206238","1.0446590185165403","1.0161141157150269","0.3","4.947780609130859","3200","2.879603862762451","1.1941887140274048","1.2672536373138428","4.962997913360596"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah-k4","finished","-","751","2023-11-24T21:19:59.000Z","2023-11-24T21:32:30.000Z","2023-11-24T21:32:30.000Z","512","3","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","(1, (0, 2))","K4","flat","","","","","","","","","","200","","","","5.724699974060059","1.7588841915130615","4.57454776763916","0.2038019299507141","0.09857205301523209","0.13040420413017273","0.24797476828098297","","","","","","","","","","","2.174917697906494","0.7360769510269165","2.0244624614715576","3.442439556121826","0.3","4.7825846672058105","3200","3.1511449813842773","0.8023934364318848","2.312216520309448","4.811679840087891"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-c2","finished","-","1146","2023-11-24T21:19:39.000Z","2023-11-24T21:38:45.000Z","2023-11-24T21:38:45.000Z","512","2","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","(2, (None, 1))","C2","uneven_easy","","","","","","","","","","200","","","","10.57966136932373","1.0100440979003906","10.668124198913574","0.1753295361995697","0.04932562634348869","0.1583126187324524","0.19850626587867737","","","","","","","","","","","4.867870330810547","0.33868956565856934","4.968131065368652","5.985237121582031","0.3","7.594050884246826","5000","5.372485160827637","0.5610590577125549","5.385506629943848","6.386231422424316"
"S:forward_minus_0_4-OS:4-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-c2","finished","-","1699","2023-11-24T21:19:34.000Z","2023-11-24T21:47:53.000Z","2023-11-24T21:47:53.000Z","512","5","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","(2, (None, 1))","C2","uneven_easy","","","","","","","","","","78","","","","9.056865692138672","0.7788042426109314","9.020926475524902","1.5077048540115356","0.3075506389141083","1.1609920263290403","1.482272744178772","","","","","","","","","","","3.898505687713623","0.21444888412952423","4.066353797912598","3.876455783843994","0.3","28.566022872924805","1950","4.9041948318481445","0.5028452277183533","4.766490459442139","4.89297342300415"
"S:forward_minus_0_4-OS:3-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah","finished","-","1986","2023-11-24T21:18:05.000Z","2023-11-24T21:51:11.000Z","2023-11-24T21:51:11.000Z","512","4","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","","K4xC2","uneven_easy","","","","","","","","","","200","","","","1.255268096923828","0.8060486912727356","1.1560593843460083","0.39408907294273376","0.28659799695014954","0.34645622968673706","0.49766406416893005","","","","","","","","","","","0.20762360095977783","0.16518637537956238","0.2904056906700134","0.1764746904373169","0.3","12.12588119506836","5000","0.979255199432373","0.5912220478057861","0.8077176213264465","1.5132765769958496"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah-k4","finished","-","769","2023-11-24T21:17:54.000Z","2023-11-24T21:30:43.000Z","2023-11-24T21:30:43.000Z","512","3","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","(1, (0, 2))","K4","flat","","","","","","","","","","200","","","","5.643333911895752","1.6409814357757568","4.521228790283203","0.19056816399097443","0.07876668125391006","0.112453430891037","0.228439599275589","","","","","","","","","","","2.1453936100006104","0.6997639536857605","2.057366371154785","3.3934922218322754","0.3","4.8956193923950195","3200","3.121324062347412","0.7650898694992065","2.2621665000915527","4.016808032989502"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah","finished","-","769","2023-11-24T21:17:02.000Z","2023-11-24T21:29:51.000Z","2023-11-24T21:29:51.000Z","512","1","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","","K4xC2","flat","","","","","","","","","","200","","","","10.184263229370115","10.72758674621582","9.333281517028809","0.06384928524494171","0.022448329254984856","0.038245536386966705","0.03942203521728515","","","","","","","","","","","4.863009452819824","5.339245796203613","4.572965621948242","5.1263508796691895","0.3","4.997305870056152","3200","5.1846795082092285","5.338144779205322","4.693283557891846","5.17683219909668"
"S:forward_minus_0_4-OS:4-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-c2","finished","-","1694","2023-11-24T21:16:00.000Z","2023-11-24T21:44:14.000Z","2023-11-24T21:44:14.000Z","512","5","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","(2, (None, 1))","C2","uneven_easy","","","","","","","","","","78","","","","9.146575927734377","0.744517982006073","9.305119514465332","1.5987203121185305","0.28955963253974915","1.126691818237305","1.5991894006729126","","","","","","","","","","","3.934868812561035","0.2193116843700409","4.097679138183594","3.911945819854736","0.3","21.914968490600582","1950","4.937705993652344","0.4672943353652954","5.024603366851807","4.771107196807861"
"S:forward_minus_0_4-OS:3-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah","finished","-","1259","2023-11-24T21:15:43.000Z","2023-11-24T21:36:42.000Z","2023-11-24T21:36:42.000Z","512","4","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","","K4xC2","flat","","","","","","","","","","200","","","","1.6826077699661257","0.2653501629829407","0.2993811070919037","0.6408638954162598","0.1555039882659912","0.17072694003582","0.5165935754776001","","","","","","","","","","","0.3857375383377075","0.08180588483810425","0.09321963787078856","0.20203079283237457","0.3","7.59800910949707","3200","1.1710617542266846","0.15661020576953888","0.17677085101604462","0.9610073566436768"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah","finished","-","532","2023-11-24T21:13:58.000Z","2023-11-24T21:22:50.000Z","2023-11-24T21:22:50.000Z","512","0","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","false","0.001","","DAE","","256","5","1","0","","DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","","K4xC2","uneven_easy","","","","","","","","","","86","","","","12.67590045928955","0.8983982801437378","12.946585655212402","0.6108090877532959","0.05603982135653496","0.448591947555542","0.7334538102149963","","","","","","","","","","","5.500556945800781","0.28479236364364624","5.838462829589844","5.469549179077148","0.3","7.36345911026001","2150","5.869837760925293","0.4882970154285431","6.171488285064697","5.778573036193848"
"S:forward_minus_0_4-OS:4-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah","finished","-","733","2023-11-24T21:12:33.000Z","2023-11-24T21:24:46.000Z","2023-11-24T21:24:46.000Z","512","1","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","","K4xC2","uneven_easy","","","","","","","","","","120","","","","10.433284759521484","10.910539627075195","10.894932746887209","0.01145186461508274","0.006606637500226498","0.005671292077749968","0.01638786680996418","","","","","","","","","","","5.20313024520874","5.448670387268066","5.444910526275635","4.957991600036621","0.3","7.550387382507324","3000","5.203128337860107","5.44865608215332","5.444910049438477","4.958036422729492"
"S:forward_minus_0_4-OS:4-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-c2","finished","-","1784","2023-11-24T21:11:23.000Z","2023-11-24T21:41:07.000Z","2023-11-24T21:41:07.000Z","512","5","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","(2, (None, 1))","C2","uneven_easy","","","","","","","","","","82","","","","9.28244400024414","0.7096471786499023","9.29345417022705","1.6921287775039673","0.31529536843299866","1.2872227430343628","1.7426540851593018","","","","","","","","","","","3.979802131652832","0.20607177913188937","4.103325366973877","3.9551284313201904","0.3","28.518421173095703","2050","5.012843132019043","0.44051629304885864","4.97786808013916","5.064076900482178"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-c2","finished","-","1151","2023-11-24T21:10:34.000Z","2023-11-24T21:29:45.000Z","2023-11-24T21:29:45.000Z","512","2","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","(2, (None, 1))","C2","uneven_easy","","","","","","","","","","200","","","","10.479937553405762","1.09873628616333","10.515081405639648","0.2365701794624329","0.060872651636600494","0.20362822711467743","0.3218288719654083","","","","","","","","","","","4.730670928955078","0.3390378952026367","4.8314127922058105","5.784862995147705","0.3","7.778653144836426","5000","5.275697231292725","0.6235830187797546","5.279725074768066","6.178536891937256"
"S:forward_minus_0_4-OS:3-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-k4","finished","-","1729","2023-11-24T21:10:11.000Z","2023-11-24T21:39:00.000Z","2023-11-24T21:39:00.000Z","512","6","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","(1, (0, 2))","K4","uneven_easy","","","","","","","","","","176","","","","2.853715658187866","0.6669694781303406","3.0963659286499023","0.8315426707267761","0.27169322967529297","0.6556740999221802","0.9147962331771852","","","","","","","","","","","0.8702558875083923","0.17670640349388125","1.1302895545959473","0.8474512100219727","0.3","12.300418853759766","4400","1.8657190799713137","0.4432044327259064","1.8946386575698853","1.9607406854629517"
"S:forward_minus_0_4-OS:3-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah-k4","finished","-","1270","2023-11-24T21:10:10.000Z","2023-11-24T21:31:20.000Z","2023-11-24T21:31:20.000Z","512","6","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","(1, (0, 2))","K4","flat","","","","","","","","","","200","","","","4.12510347366333","0.20952850580215457","2.965830564498902","1.2060221433639526","0.12723927199840546","0.6117244362831116","1.5844272375106812","","","","","","","","","","","1.5299431085586548","0.06815110892057419","1.2866253852844238","2.5906577110290527","0.3","7.536922454833984","3200","2.4367949962615967","0.11933889985084534","1.6190565824508667","3.562382936477661"
"S:forward_minus_0_4-OS:4-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-k4","finished","-","1227","2023-11-24T21:08:42.000Z","2023-11-24T21:29:09.000Z","2023-11-24T21:29:09.000Z","512","3","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","(1, (0, 2))","K4","uneven_easy","","","","","","","","","","200","","","","5.003879547119141","2.8333587646484375","5.627467632293701","0.13402442634105682","0.06599006801843643","0.10684724897146224","0.17699304223060608","","","","","","","","","","","1.972746729850769","1.2095255851745603","2.530587673187256","2.5873749256134033","0.3","9.309059143066406","5000","2.7969119548797607","1.4918529987335205","2.9483349323272705","3.4535622596740723"
"S:forward_minus_0_4-OS:3-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system=mini_cheetah","finished","-","1299","2023-11-24T21:07:11.000Z","2023-11-24T21:28:50.000Z","2023-11-24T21:28:50.000Z","512","4","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:3-H:30-EH:30","","100","30","200","3","true","1","","K4xC2","flat","","","","","","","","","","200","","","","1.6397935152053833","0.260587215423584","0.3285880386829376","0.7116250395774841","0.17281579971313477","0.1972939819097519","0.6059014797210693","","","","","","","","","","","0.390036940574646","0.0791461393237114","0.0952572152018547","0.2023225724697113","0.3","7.524646282196045","3200","1.1117537021636963","0.15150849521160126","0.1992976814508438","0.949188470840454"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah","finished","-","1191","2023-11-24T21:05:24.000Z","2023-11-24T21:25:15.000Z","2023-11-24T21:25:15.000Z","512","0","obs_state_ratio","0.001","","ReLU","false","","false","512","true","","true","0","false","0.001","","DAE","","256","5","1","0","","DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","","K4xC2","uneven_easy","","","","","","","","","","200","","","","11.871920585632324","0.620155930519104","11.98471450805664","0.34035539627075195","0.03618668019771576","0.2953309118747711","0.4372014999389648","","","","","","","","","","","5.340014934539795","0.20619826018810272","5.504912376403809","6.643503189086914","0.3","9.166526794433594","5000","5.829606533050537","0.333041787147522","5.873842716217041","6.738631248474121"
"S:forward_minus_0_4-OS:4-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah","finished","-","924","2023-11-24T21:01:35.000Z","2023-11-24T21:16:59.000Z","2023-11-24T21:16:59.000Z","512","1","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","","K4xC2","uneven_easy","","","","","","","","","","152","","","","10.43388843536377","10.739153861999512","10.895058631896973","0.009207270108163357","0.004030343145132065","0.004272449295967817","0.014503357000648975","","","","","","","","","","","5.205438613891602","5.365546703338623","5.44558048248291","5.204658508300781","0.3","8.167438507080078","3800","5.205440044403076","5.365546703338623","5.445578575134277","5.2046613693237305"
"S:forward_minus_0_4-OS:4-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah","finished","-","1202","2023-11-24T21:01:06.000Z","2023-11-24T21:21:08.000Z","2023-11-24T21:21:08.000Z","512","1","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","","K4xC2","uneven_easy","","","","","","","","","","200","","","","4.529541969299316","3.142616271972656","4.52810001373291","0.13757778704166412","0.06311699002981186","0.08085940033197403","0.16421954333782196","","","","","","","","","","","1.5670024156570437","1.4293937683105469","2.0645229816436768","1.1896557807922363","0.3","8.223519325256348","5000","2.668776273727417","1.58698832988739","2.314143657684326","3.1377084255218506"
"S:forward_minus_0_4-OS:4-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system=mini_cheetah-k4","finished","-","1175","2023-11-24T21:00:21.000Z","2023-11-24T21:19:56.000Z","2023-11-24T21:19:56.000Z","512","3","obs_state_ratio","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:4-H:30-EH:30","","100","30","200","4","true","1","(1, (0, 2))","K4","uneven_easy","","","","","","","","","","200","","","","5.800930500030518","3.3469038009643555","6.026052474975586","0.14916838705539703","0.07527906447649002","0.10705310851335526","0.21622957289218905","","","","","","","","","","","2.156409502029419","1.4749473333358765","2.7579455375671387","2.6027302742004395","0.3","7.756691932678223","5000","3.380887746810913","1.7213982343673706","3.0974667072296143","6.163561820983887"
