"Name","State","Notes","Runtime","Created","Updated","End Time","batch_size","device","exp_name","lr","max_epochs","model.activation","model.augment","model.aux_obs_space","model.batch_norm","model.batch_size","model.bias","model.ck_w","model.constant_function","model.corr_w","model.equivariant","model.lr","model.max_ck_window_length","model.name","model.num_hidden_neurons","model.num_hidden_units","model.num_layers","model.obs_pred_w","model.orth_w","model.state_dependent_obs_dyn","model.summary","model.use_spectral_score","num_workers","seed","system.action_obs","system.data_path","system.dynamic_mode","system.eval_pred_horizon","system.frames_per_state","system.name","system.obs_state_dim","system.pred_horizon","system.state_dim","system.state_obs","system.summary","model.explicit_transfer_op","system.test_pred_horizon","system.early_stop_epochs","system.max_epochs","system.obs_state_ratio","system.standardize","system.train_ratio","system.subgroup_id","system.group","system.terrain","ck_reg/test","ck_reg/train","ck_reg/val","corr_score/test","corr_score/train","corr_score/val","cov_cond_num/test","cov_cond_num/train","cov_cond_num/val","epoch","inverse_projector_cond_num/","inverse_projector_error/","inverse_projector_rank/","loss/test","loss/train","loss/val","obs_pred_loss/test","obs_pred_loss/train","obs_pred_loss/val","obs_pred_loss_t/test","orth_reg/test","orth_reg/train","orth_reg/val","rank_obs_state/","solution_op_cond_num/","solution_op_error/","solution_op_rank/","spectral_score/test","spectral_score/train","spectral_score/val","state_rec_loss/test","state_rec_loss/train","state_rec_loss/val","state_rec_loss_t/test","time","time_per_epoch","trainer/global_step","state_pred_loss/test","state_pred_loss/train","state_pred_loss/val","state_pred_loss_t/test"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system.train_ratio=1.0 system=mini_cheetah-c2","finished","-","1221","2023-11-24T22:29:43.000Z","2023-11-24T22:50:04.000Z","2023-11-24T22:50:04.000Z","512","2","mini_sample_eff_terrain_uge","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","(2, (None, 1))","C2","uneven_easy","","","","","","","","","","200","","","","10.501155853271484","1.03388249874115","10.710296630859377","0.2203224301338196","0.06473852694034576","0.1949836015701294","0.24804919958114624","","","","","","","","","","","4.720063209533691","0.3374145030975342","4.8858113288879395","5.81997013092041","0.3","7.8119964599609375","5000","5.339644432067871","0.5517082810401917","5.431382179260254","6.095760345458984"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system.train_ratio=1.0 system=mini_cheetah-c2","finished","-","1193","2023-11-24T22:27:33.000Z","2023-11-24T22:47:26.000Z","2023-11-24T22:47:26.000Z","512","2","mini_sample_eff_terrain_uge","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","(2, (None, 1))","C2","uneven_easy","","","","","","","","","","200","","","","10.664846420288086","1.4360220432281494","10.691165924072266","0.2818129360675812","0.05738576501607895","0.23038314282894137","0.3596118986606598","","","","","","","","","","","4.640628814697266","0.5027753710746765","4.792740345001221","5.643393039703369","0.3","7.669051647186279","5000","5.444809913635254","0.8049282431602478","5.427944183349609","6.196080684661865"
"S:forward_minus_0_4-OS:5-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system.train_ratio=0.75 system=mini_cheetah","finished","-","970","2023-11-24T22:24:55.000Z","2023-11-24T22:41:05.000Z","2023-11-24T22:41:05.000Z","512","4","mini_sample_eff_terrain_uge","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","0.75","","K4xC2","flat","","","","","","","","","","200","","","","2.1051506996154785","0.3357933759689331","0.3959838151931762","0.7146015167236328","0.2293608784675598","0.25532081723213196","0.6104114055633545","","","","","","","","","","","0.6502313017845154","0.0930226519703865","0.1153843030333519","0.2208637297153473","0.3","5.720400810241699","2000","1.2752362489700315","0.19148409366607663","0.22362449765205383","1.0017253160476685"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system.train_ratio=1.0 system=mini_cheetah","finished","-","1151","2023-11-24T22:24:25.000Z","2023-11-24T22:43:36.000Z","2023-11-24T22:43:36.000Z","512","0","mini_sample_eff_terrain_uge","0.001","","ReLU","false","","false","512","true","","true","0","false","0.001","","DAE","","256","5","1","0","","DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","","K4xC2","uneven_easy","","","","","","","","","","200","","","","12.182031631469728","0.6420844793319702","12.137141227722168","0.4778001010417938","0.03896680474281311","0.39074644446372986","0.642455518245697","","","","","","","","","","","5.242616176605225","0.20800653100013733","5.458164691925049","6.542361736297607","0.3","7.338663101196289","5000","5.94081974029541","0.34694552421569824","5.866888523101807","6.875596046447754"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system.train_ratio=1.0 system=mini_cheetah-k4","finished","-","1205","2023-11-24T22:20:39.000Z","2023-11-24T22:40:44.000Z","2023-11-24T22:40:44.000Z","512","3","mini_sample_eff_terrain_uge","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","(1, (0, 2))","K4","uneven_easy","","","","","","","","","","200","","","","5.331810474395752","2.30105972290039","5.707493782043457","0.14275364577770233","0.08471556007862091","0.12976905703544617","0.15660959482192993","","","","","","","","","","","1.9974647760391235","0.9100595712661744","2.554848909378052","2.766080617904663","0.3","8.074358940124512","5000","3.055994987487793","1.2015705108642578","2.9085283279418945","5.710824489593506"
"S:forward_minus_0_4-OS:5-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system.train_ratio=0.5 system=mini_cheetah-k4","finished","-","1106","2023-11-24T22:20:38.000Z","2023-11-24T22:39:04.000Z","2023-11-24T22:39:04.000Z","512","6","mini_sample_eff_terrain_uge","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","0.5","(1, (0, 2))","K4","flat","","","","","","","","","","200","","","","4.786592960357666","0.30460935831069946","3.2393958568573","1.1888437271118164","0.167794868350029","0.7163882851600647","1.4844015836715698","","","","","","","","","","","1.8589363098144531","0.08730817586183548","1.384937047958374","2.691743850708008","0.3","6.029551029205322","1400","2.710383892059326","0.17978110909461975","1.743614673614502","3.4081549644470215"
"S:forward_minus_0_4-OS:5-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system.train_ratio=0.5 system=mini_cheetah-k4","finished","-","1103","2023-11-24T22:20:21.000Z","2023-11-24T22:38:44.000Z","2023-11-24T22:38:44.000Z","512","6","mini_sample_eff_terrain_uge","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","0.5","(1, (0, 2))","K4","flat","","","","","","","","","","200","","","","4.970948219299316","0.33668920397758484","3.3734402656555176","1.3781824111938477","0.17526967823505402","0.8475341200828552","1.676008701324463","","","","","","","","","","","1.9217485189437864","0.09579502046108246","1.4321662187576294","2.7960386276245117","0.3","5.964695453643799","1400","2.7906808853149414","0.20170269906520844","1.8029897212982176","3.464039087295532"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system.train_ratio=1.0 system=mini_cheetah","finished","-","1158","2023-11-24T22:19:56.000Z","2023-11-24T22:39:14.000Z","2023-11-24T22:39:14.000Z","512","1","mini_sample_eff_terrain_uge","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","","K4xC2","uneven_easy","","","","","","","","","","200","","","","4.476074695587158","3.6181211471557617","4.560001373291016","0.15440452098846436","0.06864742934703827","0.10532282292842864","0.24478214979171753","","","","","","","","","","","1.5252819061279297","1.5764825344085691","2.034367799758911","1.1475802659988403","0.3","7.615089893341064","5000","2.5977327823638916","1.8881382942199707","2.2967867851257324","3.7515006065368657"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system.train_ratio=1.0 system=mini_cheetah-c2","finished","-","759","2023-11-24T22:17:01.000Z","2023-11-24T22:29:40.000Z","2023-11-24T22:29:40.000Z","512","2","mini_sample_eff_terrain_uge","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","(2, (None, 1))","C2","flat","","","","","","","","","","200","","","","11.28173542022705","0.6510219573974609","10.659323692321776","0.31031373143196106","0.052674196660518646","0.26381322741508484","0.4103487730026245","","","","","","","","","","","5.079127311706543","0.21867191791534424","4.940826892852783","6.109506607055664","0.3","4.774924278259277","3200","5.561028003692627","0.3145669996738434","5.180975914001465","6.309383869171143"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system.train_ratio=1.0 system=mini_cheetah-k4","finished","-","1200","2023-11-24T22:16:05.000Z","2023-11-24T22:36:05.000Z","2023-11-24T22:36:05.000Z","512","3","mini_sample_eff_terrain_uge","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","(1, (0, 2))","K4","uneven_easy","","","","","","","","","","200","","","","5.082738876342773","3.260709762573242","5.754786491394043","0.13713395595550537","0.10022960603237152","0.13614103198051453","0.18196672201156616","","","","","","","","","","","1.9606406688690183","1.2470197677612305","2.5533883571624756","2.480410099029541","0.3","7.714129447937012","5000","2.8412563800811768","1.7895697355270386","2.941495656967163","3.7092747688293457"
"S:forward_minus_0_4-OS:5-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system.train_ratio=0.1 system=mini_cheetah-c2","finished","-","1758","2023-11-24T22:15:19.000Z","2023-11-24T22:44:37.000Z","2023-11-24T22:44:37.000Z","512","5","mini_sample_eff_terrain_uge","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","0.1","(2, (None, 1))","C2","uneven_easy","","","","","","","","","","146","","","","9.837363243103027","0.8307254314422607","10.09660530090332","1.6322345733642578","0.3981015682220459","1.2836580276489258","1.789354920387268","","","","","","","","","","","4.357216835021973","0.2572239637374878","4.575991153717041","4.330610752105713","0.3","19.30041885375977","438","5.14932107925415","0.4844832718372345","5.265754699707031","5.015815734863281"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system.train_ratio=1.0 system=mini_cheetah-c2","finished","-","754","2023-11-24T22:14:56.000Z","2023-11-24T22:27:30.000Z","2023-11-24T22:27:30.000Z","512","2","mini_sample_eff_terrain_uge","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","3","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","(2, (None, 1))","C2","flat","","","","","","","","","","200","","","","11.272431373596191","0.8912326693534851","10.667207717895508","0.3571239113807678","0.05691174790263176","0.2570749819278717","0.4629971385002136","","","","","","","","","","","5.031224250793457","0.3515888452529907","4.968642711639404","5.949624538421631","0.3","5.048968315124512","3200","5.488387584686279","0.4123852849006653","5.172223091125488","6.399135589599609"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system.train_ratio=1.0 system=mini_cheetah","finished","-","1128","2023-11-24T22:14:32.000Z","2023-11-24T22:33:20.000Z","2023-11-24T22:33:20.000Z","512","1","mini_sample_eff_terrain_uge","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","","K4xC2","uneven_easy","","","","","","","","","","192","","","","10.432029724121094","10.611741065979004","10.91108512878418","0.006756397429853678","0.0044685001485049725","0.0046150716952979565","0.008448240347206593","","","","","","","","","","","5.20606803894043","5.30087423324585","5.455246925354004","5.205289363861084","0.3","7.7468037605285645","4800","5.2060723304748535","5.300874710083008","5.455251216888428","5.205295085906982"
"S:forward_minus_0_4-OS:5-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system.train_ratio=0.75 system=mini_cheetah","finished","-","1003","2023-11-24T22:14:25.000Z","2023-11-24T22:31:08.000Z","2023-11-24T22:31:08.000Z","512","4","mini_sample_eff_terrain_uge","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","2","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","0.75","","K4xC2","flat","","","","","","","","","","200","","","","2.091092348098755","0.34201571345329285","0.3529512882232666","0.658957839012146","0.21687932312488556","0.22622187435626984","0.5281735062599182","","","","","","","","","","","0.6326937675476074","0.08981871604919434","0.0973423272371292","0.2190727591514587","0.3","5.898459434509277","2000","1.291259765625","0.20370131731033325","0.20518024265766144","0.9346696138381958"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system.train_ratio=1.0 system=mini_cheetah","finished","-","1177","2023-11-24T22:13:57.000Z","2023-11-24T22:33:34.000Z","2023-11-24T22:33:34.000Z","512","0","mini_sample_eff_terrain_uge","0.001","","ReLU","false","","false","512","true","","true","0","false","0.001","","DAE","","256","5","1","0","","DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","","K4xC2","uneven_easy","","","","","","","","","","200","","","","11.92788314819336","0.5913381576538086","11.852712631225586","0.401897668838501","0.03948085382580757","0.3448867201805115","0.476487249135971","","","","","","","","","","","5.209504127502441","0.1744002401828766","5.3882527351379395","6.401760578155518","0.3","7.809580326080322","5000","5.869874477386475","0.32865604758262634","5.745816707611084","6.78694486618042"
"S:forward_minus_0_4-OS:5-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=uneven_easy system.train_ratio=0.1 system=mini_cheetah-c2","finished","-","1841","2023-11-24T22:13:11.000Z","2023-11-24T22:43:52.000Z","2023-11-24T22:43:52.000Z","512","5","mini_sample_eff_terrain_uge","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/uneven_easy/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","0.1","(2, (None, 1))","C2","uneven_easy","","","","","","","","","","154","","","","9.8346529006958","0.910542368888855","9.96713161468506","1.8009265661239624","0.4218152463436126","1.4844833612442017","2.0398216247558594","","","","","","","","","","","4.317686557769775","0.27256572246551514","4.545482635498047","4.288365840911865","0.3","19.4254207611084","462","5.152536392211914","0.5436558723449707","5.129344940185547","5.072420597076416"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system.train_ratio=1.0 system=mini_cheetah","finished","-","775","2023-11-24T22:11:27.000Z","2023-11-24T22:24:22.000Z","2023-11-24T22:24:22.000Z","512","0","mini_sample_eff_terrain_uge","0.001","","ReLU","false","","false","512","true","","true","0","false","0.001","","DAE","","256","5","1","0","","DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","","K4xC2","flat","","","","","","","","","","200","","","","13.323477745056152","0.42985373735427856","12.482179641723633","0.7504724264144897","0.033442772924900055","0.6146445870399475","1.0979849100112915","","","","","","","","","","","5.5954909324646","0.15107491612434387","5.4655866622924805","6.734424591064453","0.3","5.006629943847656","3200","6.120311260223389","0.20399850606918335","5.706988334655762","6.944194793701172"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system.train_ratio=1.0 system=mini_cheetah-k4","finished","-","307","2023-11-24T22:10:56.000Z","2023-11-24T22:16:03.000Z","2023-11-24T22:16:03.000Z","512","3","mini_sample_eff_terrain_uge","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","(1, (0, 2))","K4","flat","","","","","","","","","","70","","","","11.944775581359863","10.298683166503906","10.75728702545166","0.4193683862686157","0.006071783136576414","0.029438305646181107","0.7764500975608826","","","","","","","","","","","5.334802150726318","5.142527103424072","5.349130630493164","5.243122577667236","0.3","4.697834014892578","1120","5.658647537231445","5.142579555511475","5.3491082191467285","5.559998035430908"
"S:forward_minus_0_4-OS:5-H:30-EH:30_DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system.train_ratio=1.0 system=mini_cheetah","finished","-","598","2023-11-24T22:09:55.000Z","2023-11-24T22:19:53.000Z","2023-11-24T22:19:53.000Z","512","1","mini_sample_eff_terrain_uge","0.001","","ReLU","true","","false","512","true","","true","0","false","0.001","","DAE-AUG","","256","5","1","0","","DAE-AUG-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","4","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","1","","K4xC2","flat","","","","","","","","","","154","","","","11.018272399902344","10.734344482421877","10.519024848937988","0.011650759726762772","0.005781586281955242","0.006147642154246569","0.018747400492429733","","","","","","","","","","","5.491973876953125","5.360716819763184","5.251029968261719","5.441483020782471","0.3","5.010146141052246","2464","5.491981029510498","5.36069917678833","5.251030445098877","5.441483020782471"
"S:forward_minus_0_4-OS:5-H:30-EH:30_E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256_model.batch_size=512 system.terrain=flat system.train_ratio=0.75 system=mini_cheetah","finished","-","995","2023-11-24T22:08:15.000Z","2023-11-24T22:24:50.000Z","2023-11-24T22:24:50.000Z","512","4","mini_sample_eff_terrain_uge","0.001","","ReLU","false","","false","512","true","","true","0","true","0.001","","E-DAE","","256","5","1","0","false","E-DAE-Obs_w:1.0-Orth_w:0.0-Act:ReLU-B:True-BN:False-LR:0.001-L:5-256","","0","1","[]","mini_cheetah/raysim_recordings/flat/forward_minus_0_4","forward_minus_0_4","30","1","mini_cheetah","","30","??","[""joint_pos"",""joint_vel"",""base_z"",""base_vel"",""base_ori"",""base_ang_vel""]","S:forward_minus_0_4-OS:5-H:30-EH:30","","100","30","200","5","true","0.75","","K4xC2","flat","","","","","","","","","","200","","","","2.1586029529571533","0.33163556456565857","0.35759395360946655","0.7836889624595642","0.2160481959581375","0.2342972457408905","0.6249461770057678","","","","","","","","","","","0.6639645099639893","0.08835264295339584","0.09670093655586244","0.2212513238191605","0.3","5.996537685394287","2000","1.2989299297332764","0.19497308135032657","0.2086474597454071","0.961253583431244"
